frame,time_sec,is_moving,knee_stiffness_risk,ankle_foot_alignment_risk,ankle_roll_risk,ankle_roll_angle_deg,ankle_roll_event,hip_displacement_proxy,landing_asymmetry_score,core_risk,status,injury_names,injury_descriptions,injury_preventions
36,1.2,True,0.751,0.883,0.369,-1.048,False,0.706,0.286,0.569,risky,Ankle sprain (ATFL tear) | Patellar tendon overload | Hip instability,"The foot is not aligned with the body's momentum, creating lateral shearing forces on the ankle ligaments. | The knee is too straight during landing or a lunge, increasing mechanical leverage and strain on the patellar tendon and meniscus. | The pelvis is displaced far from the base of support, transferring excessive stress to the knee and ankle.",Land with the foot pointing along the direction of movement and keep the knee centered over the foot. | Keep the knee flexed and aligned over the toe during loading; avoid hyper-extending the knee. | Keep the hips centered over the feet and strengthen hip stabilizers for better control.
37,1.233,True,0.66,0.865,0.392,0.093,False,0.641,0.291,0.543,risky,Ankle sprain (ATFL tear) | Patellar tendon overload | Hip instability,"The foot is not aligned with the body's momentum, creating lateral shearing forces on the ankle ligaments. | The knee is too straight during landing or a lunge, increasing mechanical leverage and strain on the patellar tendon and meniscus. | The pelvis is displaced far from the base of support, transferring excessive stress to the knee and ankle.",Land with the foot pointing along the direction of movement and keep the knee centered over the foot. | Keep the knee flexed and aligned over the toe during loading; avoid hyper-extending the knee. | Keep the hips centered over the feet and strengthen hip stabilizers for better control.
38,1.267,True,0.538,0.85,0.413,-0.749,False,0.613,0.288,0.512,risky,Ankle sprain (ATFL tear) | Hip instability | Patellar tendon overload,"The foot is not aligned with the body's momentum, creating lateral shearing forces on the ankle ligaments. | The pelvis is displaced far from the base of support, transferring excessive stress to the knee and ankle. | The knee is too straight during landing or a lunge, increasing mechanical leverage and strain on the patellar tendon and meniscus.",Land with the foot pointing along the direction of movement and keep the knee centered over the foot. | Keep the hips centered over the feet and strengthen hip stabilizers for better control. | Keep the knee flexed and aligned over the toe during loading; avoid hyper-extending the knee.
39,1.3,True,0.528,0.864,0.398,-1.135,False,0.59,0.311,0.515,risky,Ankle sprain (ATFL tear) | Hip instability | Patellar tendon overload,"The foot is not aligned with the body's momentum, creating lateral shearing forces on the ankle ligaments. | The pelvis is displaced far from the base of support, transferring excessive stress to the knee and ankle. | The knee is too straight during landing or a lunge, increasing mechanical leverage and strain on the patellar tendon and meniscus.",Land with the foot pointing along the direction of movement and keep the knee centered over the foot. | Keep the hips centered over the feet and strengthen hip stabilizers for better control. | Keep the knee flexed and aligned over the toe during loading; avoid hyper-extending the knee.
40,1.333,True,0.528,0.85,0.446,0.069,False,0.602,0.304,0.517,risky,Ankle sprain (ATFL tear) | Hip instability | Patellar tendon overload,"The foot is not aligned with the body's momentum, creating lateral shearing forces on the ankle ligaments. | The pelvis is displaced far from the base of support, transferring excessive stress to the knee and ankle. | The knee is too straight during landing or a lunge, increasing mechanical leverage and strain on the patellar tendon and meniscus.",Land with the foot pointing along the direction of movement and keep the knee centered over the foot. | Keep the hips centered over the feet and strengthen hip stabilizers for better control. | Keep the knee flexed and aligned over the toe during loading; avoid hyper-extending the knee.
41,1.367,True,0.512,0.835,0.277,4.774,False,0.634,0.321,0.505,risky,Ankle sprain (ATFL tear) | Hip instability | Patellar tendon overload,"The foot is not aligned with the body's momentum, creating lateral shearing forces on the ankle ligaments. | The pelvis is displaced far from the base of support, transferring excessive stress to the knee and ankle. | The knee is too straight during landing or a lunge, increasing mechanical leverage and strain on the patellar tendon and meniscus.",Land with the foot pointing along the direction of movement and keep the knee centered over the foot. | Keep the hips centered over the feet and strengthen hip stabilizers for better control. | Keep the knee flexed and aligned over the toe during loading; avoid hyper-extending the knee.
42,1.4,True,0.46,0.802,0.163,4.95,False,0.707,0.305,0.482,risky,Ankle sprain (ATFL tear) | Hip instability,"The foot is not aligned with the body's momentum, creating lateral shearing forces on the ankle ligaments. | The pelvis is displaced far from the base of support, transferring excessive stress to the knee and ankle.",Land with the foot pointing along the direction of movement and keep the knee centered over the foot. | Keep the hips centered over the feet and strengthen hip stabilizers for better control.
43,1.433,True,0.45,0.756,0.186,0.695,False,0.761,0.3,0.479,risky,Hip instability | Ankle sprain (ATFL tear),"The pelvis is displaced far from the base of support, transferring excessive stress to the knee and ankle. | The foot is not aligned with the body's momentum, creating lateral shearing forces on the ankle ligaments.",Keep the hips centered over the feet and strengthen hip stabilizers for better control. | Land with the foot pointing along the direction of movement and keep the knee centered over the foot.
44,1.467,True,0.473,0.725,0.23,-3.192,False,0.786,0.304,0.487,risky,Hip instability | Ankle sprain (ATFL tear),"The pelvis is displaced far from the base of support, transferring excessive stress to the knee and ankle. | The foot is not aligned with the body's momentum, creating lateral shearing forces on the ankle ligaments.",Keep the hips centered over the feet and strengthen hip stabilizers for better control. | Land with the foot pointing along the direction of movement and keep the knee centered over the foot.
45,1.5,True,0.539,0.709,0.289,-4.585,False,0.799,0.316,0.509,risky,Hip instability | Ankle sprain (ATFL tear) | Patellar tendon overload,"The pelvis is displaced far from the base of support, transferring excessive stress to the knee and ankle. | The foot is not aligned with the body's momentum, creating lateral shearing forces on the ankle ligaments. | The knee is too straight during landing or a lunge, increasing mechanical leverage and strain on the patellar tendon and meniscus.",Keep the hips centered over the feet and strengthen hip stabilizers for better control. | Land with the foot pointing along the direction of movement and keep the knee centered over the foot. | Keep the knee flexed and aligned over the toe during loading; avoid hyper-extending the knee.
46,1.533,True,0.553,0.702,0.312,-6.817,False,0.817,0.315,0.515,risky,Hip instability | Ankle sprain (ATFL tear) | Patellar tendon overload,"The pelvis is displaced far from the base of support, transferring excessive stress to the knee and ankle. | The foot is not aligned with the body's momentum, creating lateral shearing forces on the ankle ligaments. | The knee is too straight during landing or a lunge, increasing mechanical leverage and strain on the patellar tendon and meniscus.",Keep the hips centered over the feet and strengthen hip stabilizers for better control. | Land with the foot pointing along the direction of movement and keep the knee centered over the foot. | Keep the knee flexed and aligned over the toe during loading; avoid hyper-extending the knee.
47,1.567,True,0.421,0.682,0.258,-7.397,False,0.818,0.313,0.479,risky,Hip instability | Ankle sprain (ATFL tear),"The pelvis is displaced far from the base of support, transferring excessive stress to the knee and ankle. | The foot is not aligned with the body's momentum, creating lateral shearing forces on the ankle ligaments.",Keep the hips centered over the feet and strengthen hip stabilizers for better control. | Land with the foot pointing along the direction of movement and keep the knee centered over the foot.
48,1.6,True,0.307,0.673,0.217,-7.129,False,0.816,0.359,0.466,risky,Hip instability | Ankle sprain (ATFL tear),"The pelvis is displaced far from the base of support, transferring excessive stress to the knee and ankle. | The foot is not aligned with the body's momentum, creating lateral shearing forces on the ankle ligaments.",Keep the hips centered over the feet and strengthen hip stabilizers for better control. | Land with the foot pointing along the direction of movement and keep the knee centered over the foot.
49,1.633,True,0.263,0.67,0.154,-4.752,False,0.817,0.414,0.469,risky,Hip instability | Ankle sprain (ATFL tear),"The pelvis is displaced far from the base of support, transferring excessive stress to the knee and ankle. | The foot is not aligned with the body's momentum, creating lateral shearing forces on the ankle ligaments.",Keep the hips centered over the feet and strengthen hip stabilizers for better control. | Land with the foot pointing along the direction of movement and keep the knee centered over the foot.
50,1.667,True,0.244,0.669,0.114,-4.447,False,0.819,0.447,0.473,risky,Hip instability | Ankle sprain (ATFL tear),"The pelvis is displaced far from the base of support, transferring excessive stress to the knee and ankle. | The foot is not aligned with the body's momentum, creating lateral shearing forces on the ankle ligaments.",Keep the hips centered over the feet and strengthen hip stabilizers for better control. | Land with the foot pointing along the direction of movement and keep the knee centered over the foot.
51,1.7,True,0.235,0.67,0.096,-4.343,False,0.824,0.46,0.475,risky,Hip instability | Ankle sprain (ATFL tear),"The pelvis is displaced far from the base of support, transferring excessive stress to the knee and ankle. | The foot is not aligned with the body's momentum, creating lateral shearing forces on the ankle ligaments.",Keep the hips centered over the feet and strengthen hip stabilizers for better control. | Land with the foot pointing along the direction of movement and keep the knee centered over the foot.
52,1.733,True,0.219,0.669,0.061,-3.67,False,0.829,0.47,0.473,risky,Hip instability | Ankle sprain (ATFL tear),"The pelvis is displaced far from the base of support, transferring excessive stress to the knee and ankle. | The foot is not aligned with the body's momentum, creating lateral shearing forces on the ankle ligaments.",Keep the hips centered over the feet and strengthen hip stabilizers for better control. | Land with the foot pointing along the direction of movement and keep the knee centered over the foot.
53,1.767,True,0.202,0.678,0.037,-2.377,False,0.832,0.472,0.47,risky,Hip instability | Ankle sprain (ATFL tear),"The pelvis is displaced far from the base of support, transferring excessive stress to the knee and ankle. | The foot is not aligned with the body's momentum, creating lateral shearing forces on the ankle ligaments.",Keep the hips centered over the feet and strengthen hip stabilizers for better control. | Land with the foot pointing along the direction of movement and keep the knee centered over the foot.
54,1.8,True,0.19,0.684,0.028,-2.198,False,0.833,0.471,0.467,risky,Hip instability | Ankle sprain (ATFL tear),"The pelvis is displaced far from the base of support, transferring excessive stress to the knee and ankle. | The foot is not aligned with the body's momentum, creating lateral shearing forces on the ankle ligaments.",Keep the hips centered over the feet and strengthen hip stabilizers for better control. | Land with the foot pointing along the direction of movement and keep the knee centered over the foot.
55,1.833,True,0.176,0.698,0.014,0.084,False,0.833,0.479,0.469,risky,Hip instability | Ankle sprain (ATFL tear),"The pelvis is displaced far from the base of support, transferring excessive stress to the knee and ankle. | The foot is not aligned with the body's momentum, creating lateral shearing forces on the ankle ligaments.",Keep the hips centered over the feet and strengthen hip stabilizers for better control. | Land with the foot pointing along the direction of movement and keep the knee centered over the foot.
56,1.867,True,0.151,0.715,0.007,-0.065,False,0.833,0.488,0.47,risky,Hip instability | Ankle sprain (ATFL tear),"The pelvis is displaced far from the base of support, transferring excessive stress to the knee and ankle. | The foot is not aligned with the body's momentum, creating lateral shearing forces on the ankle ligaments.",Keep the hips centered over the feet and strengthen hip stabilizers for better control. | Land with the foot pointing along the direction of movement and keep the knee centered over the foot.
57,1.9,True,0.134,0.727,0.003,0.316,False,0.833,0.494,0.47,risky,Hip instability | Ankle sprain (ATFL tear),"The pelvis is displaced far from the base of support, transferring excessive stress to the knee and ankle. | The foot is not aligned with the body's momentum, creating lateral shearing forces on the ankle ligaments.",Keep the hips centered over the feet and strengthen hip stabilizers for better control. | Land with the foot pointing along the direction of movement and keep the knee centered over the foot.
58,1.933,True,0.12,0.734,0.002,0.653,False,0.832,0.496,0.47,risky,Hip instability | Ankle sprain (ATFL tear),"The pelvis is displaced far from the base of support, transferring excessive stress to the knee and ankle. | The foot is not aligned with the body's momentum, creating lateral shearing forces on the ankle ligaments.",Keep the hips centered over the feet and strengthen hip stabilizers for better control. | Land with the foot pointing along the direction of movement and keep the knee centered over the foot.
59,1.967,True,0.102,0.745,0.001,1.008,False,0.832,0.501,0.47,risky,Hip instability | Ankle sprain (ATFL tear) | Uneven lower-body loading,"The pelvis is displaced far from the base of support, transferring excessive stress to the knee and ankle. | The foot is not aligned with the body's momentum, creating lateral shearing forces on the ankle ligaments. | Left-right imbalance in knee flexion, pelvis height, or ankle position produces uneven shock absorption.","Keep the hips centered over the feet and strengthen hip stabilizers for better control. | Land with the foot pointing along the direction of movement and keep the knee centered over the foot. | Train balanced, symmetric landing mechanics and distribute weight equally through both legs."
60,2.0,True,0.088,0.756,0.0,0.187,False,0.834,0.506,0.471,risky,Hip instability | Ankle sprain (ATFL tear) | Uneven lower-body loading,"The pelvis is displaced far from the base of support, transferring excessive stress to the knee and ankle. | The foot is not aligned with the body's momentum, creating lateral shearing forces on the ankle ligaments. | Left-right imbalance in knee flexion, pelvis height, or ankle position produces uneven shock absorption.","Keep the hips centered over the feet and strengthen hip stabilizers for better control. | Land with the foot pointing along the direction of movement and keep the knee centered over the foot. | Train balanced, symmetric landing mechanics and distribute weight equally through both legs."
61,2.033,True,0.067,0.766,0.001,0.415,False,0.836,0.503,0.468,risky,Hip instability | Ankle sprain (ATFL tear) | Uneven lower-body loading,"The pelvis is displaced far from the base of support, transferring excessive stress to the knee and ankle. | The foot is not aligned with the body's momentum, creating lateral shearing forces on the ankle ligaments. | Left-right imbalance in knee flexion, pelvis height, or ankle position produces uneven shock absorption.","Keep the hips centered over the feet and strengthen hip stabilizers for better control. | Land with the foot pointing along the direction of movement and keep the knee centered over the foot. | Train balanced, symmetric landing mechanics and distribute weight equally through both legs."
62,2.067,True,0.048,0.762,0.007,0.945,False,0.836,0.509,0.466,risky,Hip instability | Ankle sprain (ATFL tear) | Uneven lower-body loading,"The pelvis is displaced far from the base of support, transferring excessive stress to the knee and ankle. | The foot is not aligned with the body's momentum, creating lateral shearing forces on the ankle ligaments. | Left-right imbalance in knee flexion, pelvis height, or ankle position produces uneven shock absorption.","Keep the hips centered over the feet and strengthen hip stabilizers for better control. | Land with the foot pointing along the direction of movement and keep the knee centered over the foot. | Train balanced, symmetric landing mechanics and distribute weight equally through both legs."
63,2.1,True,0.024,0.759,0.015,1.146,False,0.832,0.504,0.46,risky,Hip instability | Ankle sprain (ATFL tear) | Uneven lower-body loading,"The pelvis is displaced far from the base of support, transferring excessive stress to the knee and ankle. | The foot is not aligned with the body's momentum, creating lateral shearing forces on the ankle ligaments. | Left-right imbalance in knee flexion, pelvis height, or ankle position produces uneven shock absorption.","Keep the hips centered over the feet and strengthen hip stabilizers for better control. | Land with the foot pointing along the direction of movement and keep the knee centered over the foot. | Train balanced, symmetric landing mechanics and distribute weight equally through both legs."
64,2.133,True,0.012,0.757,0.019,0.786,False,0.829,0.496,0.454,risky,Hip instability | Ankle sprain (ATFL tear),"The pelvis is displaced far from the base of support, transferring excessive stress to the knee and ankle. | The foot is not aligned with the body's momentum, creating lateral shearing forces on the ankle ligaments.",Keep the hips centered over the feet and strengthen hip stabilizers for better control. | Land with the foot pointing along the direction of movement and keep the knee centered over the foot.
65,2.167,True,0.006,0.756,0.02,0.858,False,0.827,0.49,0.45,risky,Hip instability | Ankle sprain (ATFL tear),"The pelvis is displaced far from the base of support, transferring excessive stress to the knee and ankle. | The foot is not aligned with the body's momentum, creating lateral shearing forces on the ankle ligaments.",Keep the hips centered over the feet and strengthen hip stabilizers for better control. | Land with the foot pointing along the direction of movement and keep the knee centered over the foot.
66,2.2,True,0.003,0.747,0.021,-1.599,False,0.824,0.49,0.447,risky,Hip instability | Ankle sprain (ATFL tear),"The pelvis is displaced far from the base of support, transferring excessive stress to the knee and ankle. | The foot is not aligned with the body's momentum, creating lateral shearing forces on the ankle ligaments.",Keep the hips centered over the feet and strengthen hip stabilizers for better control. | Land with the foot pointing along the direction of movement and keep the knee centered over the foot.
67,2.233,True,0.011,0.736,0.016,-2.458,False,0.825,0.483,0.444,risky,Hip instability | Ankle sprain (ATFL tear),"The pelvis is displaced far from the base of support, transferring excessive stress to the knee and ankle. | The foot is not aligned with the body's momentum, creating lateral shearing forces on the ankle ligaments.",Keep the hips centered over the feet and strengthen hip stabilizers for better control. | Land with the foot pointing along the direction of movement and keep the knee centered over the foot.
68,2.267,True,0.033,0.729,0.008,-0.476,False,0.825,0.467,0.44,risky,Hip instability | Ankle sprain (ATFL tear),"The pelvis is displaced far from the base of support, transferring excessive stress to the knee and ankle. | The foot is not aligned with the body's momentum, creating lateral shearing forces on the ankle ligaments.",Keep the hips centered over the feet and strengthen hip stabilizers for better control. | Land with the foot pointing along the direction of movement and keep the knee centered over the foot.
69,2.3,True,0.073,0.728,0.004,0.77,False,0.827,0.458,0.445,risky,Hip instability | Ankle sprain (ATFL tear),"The pelvis is displaced far from the base of support, transferring excessive stress to the knee and ankle. | The foot is not aligned with the body's momentum, creating lateral shearing forces on the ankle ligaments.",Keep the hips centered over the feet and strengthen hip stabilizers for better control. | Land with the foot pointing along the direction of movement and keep the knee centered over the foot.
70,2.333,True,0.109,0.73,0.002,1.204,False,0.829,0.455,0.451,risky,Hip instability | Ankle sprain (ATFL tear),"The pelvis is displaced far from the base of support, transferring excessive stress to the knee and ankle. | The foot is not aligned with the body's momentum, creating lateral shearing forces on the ankle ligaments.",Keep the hips centered over the feet and strengthen hip stabilizers for better control. | Land with the foot pointing along the direction of movement and keep the knee centered over the foot.
71,2.367,True,0.12,0.732,0.001,4.864,False,0.828,0.469,0.459,risky,Hip instability | Ankle sprain (ATFL tear),"The pelvis is displaced far from the base of support, transferring excessive stress to the knee and ankle. | The foot is not aligned with the body's momentum, creating lateral shearing forces on the ankle ligaments.",Keep the hips centered over the feet and strengthen hip stabilizers for better control. | Land with the foot pointing along the direction of movement and keep the knee centered over the foot.
72,2.4,True,0.116,0.732,0.011,8.024,False,0.829,0.49,0.466,risky,Hip instability | Ankle sprain (ATFL tear),"The pelvis is displaced far from the base of support, transferring excessive stress to the knee and ankle. | The foot is not aligned with the body's momentum, creating lateral shearing forces on the ankle ligaments.",Keep the hips centered over the feet and strengthen hip stabilizers for better control. | Land with the foot pointing along the direction of movement and keep the knee centered over the foot.
73,2.433,True,0.118,0.734,0.007,7.178,False,0.833,0.495,0.469,risky,Hip instability | Ankle sprain (ATFL tear),"The pelvis is displaced far from the base of support, transferring excessive stress to the knee and ankle. | The foot is not aligned with the body's momentum, creating lateral shearing forces on the ankle ligaments.",Keep the hips centered over the feet and strengthen hip stabilizers for better control. | Land with the foot pointing along the direction of movement and keep the knee centered over the foot.
74,2.467,True,0.318,0.627,0.072,10.173,False,0.738,0.387,0.442,risky,Hip instability | Ankle sprain (ATFL tear),"The pelvis is displaced far from the base of support, transferring excessive stress to the knee and ankle. | The foot is not aligned with the body's momentum, creating lateral shearing forces on the ankle ligaments.",Keep the hips centered over the feet and strengthen hip stabilizers for better control. | Land with the foot pointing along the direction of movement and keep the knee centered over the foot.
75,2.5,True,0.31,0.532,0.036,2.987,False,0.64,0.347,0.389,caution,,,
76,2.533,True,0.281,0.49,0.018,2.328,False,0.584,0.312,0.353,caution,,,
77,2.567,True,0.141,0.541,0.225,22.503,False,0.576,0.413,0.39,caution,,,
78,2.6,True,0.07,0.624,0.112,1.176,False,0.661,0.457,0.409,caution,,,
