frame,time_sec,is_moving,knee_stiffness_risk,ankle_foot_alignment_risk,ankle_roll_risk,ankle_roll_angle_deg,ankle_roll_event,hip_displacement_proxy,landing_asymmetry_score,core_risk,status,injury_names,injury_descriptions,injury_preventions
46,1.533,True,0.384,0.692,0.0,,False,0.782,0.396,0.471,risky,Hip instability | Ankle sprain (ATFL tear),"The pelvis is displaced far from the base of support, transferring excessive stress to the knee and ankle. | The foot is not aligned with the body's momentum, creating lateral shearing forces on the ankle ligaments.",Keep the hips centered over the feet and strengthen hip stabilizers for better control. | Land with the foot pointing along the direction of movement and keep the knee centered over the foot.
47,1.567,True,0.375,0.687,0.0,,False,0.77,0.397,0.467,risky,Hip instability | Ankle sprain (ATFL tear),"The pelvis is displaced far from the base of support, transferring excessive stress to the knee and ankle. | The foot is not aligned with the body's momentum, creating lateral shearing forces on the ankle ligaments.",Keep the hips centered over the feet and strengthen hip stabilizers for better control. | Land with the foot pointing along the direction of movement and keep the knee centered over the foot.
48,1.6,True,0.348,0.7,0.25,29.156,False,0.742,0.446,0.502,risky,Hip instability | Ankle sprain (ATFL tear),"The pelvis is displaced far from the base of support, transferring excessive stress to the knee and ankle. | The foot is not aligned with the body's momentum, creating lateral shearing forces on the ankle ligaments.",Keep the hips centered over the feet and strengthen hip stabilizers for better control. | Land with the foot pointing along the direction of movement and keep the knee centered over the foot.
49,1.633,True,0.278,0.725,0.198,11.797,False,0.735,0.491,0.503,risky,Hip instability | Ankle sprain (ATFL tear),"The pelvis is displaced far from the base of support, transferring excessive stress to the knee and ankle. | The foot is not aligned with the body's momentum, creating lateral shearing forces on the ankle ligaments.",Keep the hips centered over the feet and strengthen hip stabilizers for better control. | Land with the foot pointing along the direction of movement and keep the knee centered over the foot.
50,1.667,True,0.227,0.748,0.106,6.516,False,0.741,0.497,0.49,risky,Ankle sprain (ATFL tear) | Hip instability,"The foot is not aligned with the body's momentum, creating lateral shearing forces on the ankle ligaments. | The pelvis is displaced far from the base of support, transferring excessive stress to the knee and ankle.",Land with the foot pointing along the direction of movement and keep the knee centered over the foot. | Keep the hips centered over the feet and strengthen hip stabilizers for better control.
51,1.7,True,0.195,0.767,0.067,10.994,False,0.75,0.474,0.478,risky,Ankle sprain (ATFL tear) | Hip instability,"The foot is not aligned with the body's momentum, creating lateral shearing forces on the ankle ligaments. | The pelvis is displaced far from the base of support, transferring excessive stress to the knee and ankle.",Land with the foot pointing along the direction of movement and keep the knee centered over the foot. | Keep the hips centered over the feet and strengthen hip stabilizers for better control.
52,1.733,True,0.182,0.801,0.068,12.105,False,0.757,0.441,0.471,risky,Ankle sprain (ATFL tear) | Hip instability,"The foot is not aligned with the body's momentum, creating lateral shearing forces on the ankle ligaments. | The pelvis is displaced far from the base of support, transferring excessive stress to the knee and ankle.",Land with the foot pointing along the direction of movement and keep the knee centered over the foot. | Keep the hips centered over the feet and strengthen hip stabilizers for better control.
53,1.767,True,0.189,0.818,0.117,14.961,False,0.765,0.412,0.472,risky,Ankle sprain (ATFL tear) | Hip instability,"The foot is not aligned with the body's momentum, creating lateral shearing forces on the ankle ligaments. | The pelvis is displaced far from the base of support, transferring excessive stress to the knee and ankle.",Land with the foot pointing along the direction of movement and keep the knee centered over the foot. | Keep the hips centered over the feet and strengthen hip stabilizers for better control.
54,1.8,True,0.209,0.808,0.164,15.237,False,0.771,0.388,0.471,risky,Ankle sprain (ATFL tear) | Hip instability,"The foot is not aligned with the body's momentum, creating lateral shearing forces on the ankle ligaments. | The pelvis is displaced far from the base of support, transferring excessive stress to the knee and ankle.",Land with the foot pointing along the direction of movement and keep the knee centered over the foot. | Keep the hips centered over the feet and strengthen hip stabilizers for better control.
55,1.833,True,0.239,0.789,0.129,10.551,False,0.77,0.344,0.454,risky,Ankle sprain (ATFL tear) | Hip instability,"The foot is not aligned with the body's momentum, creating lateral shearing forces on the ankle ligaments. | The pelvis is displaced far from the base of support, transferring excessive stress to the knee and ankle.",Land with the foot pointing along the direction of movement and keep the knee centered over the foot. | Keep the hips centered over the feet and strengthen hip stabilizers for better control.
56,1.867,True,0.295,0.771,0.127,12.218,False,0.758,0.296,0.443,risky,Ankle sprain (ATFL tear) | Hip instability,"The foot is not aligned with the body's momentum, creating lateral shearing forces on the ankle ligaments. | The pelvis is displaced far from the base of support, transferring excessive stress to the knee and ankle.",Land with the foot pointing along the direction of movement and keep the knee centered over the foot. | Keep the hips centered over the feet and strengthen hip stabilizers for better control.
57,1.9,True,0.397,0.76,0.191,18.529,False,0.75,0.233,0.444,risky,Ankle sprain (ATFL tear) | Hip instability,"The foot is not aligned with the body's momentum, creating lateral shearing forces on the ankle ligaments. | The pelvis is displaced far from the base of support, transferring excessive stress to the knee and ankle.",Land with the foot pointing along the direction of movement and keep the knee centered over the foot. | Keep the hips centered over the feet and strengthen hip stabilizers for better control.
58,1.933,True,0.349,0.748,0.231,19.506,False,0.76,0.204,0.428,risky,Hip instability | Ankle sprain (ATFL tear),"The pelvis is displaced far from the base of support, transferring excessive stress to the knee and ankle. | The foot is not aligned with the body's momentum, creating lateral shearing forces on the ankle ligaments.",Keep the hips centered over the feet and strengthen hip stabilizers for better control. | Land with the foot pointing along the direction of movement and keep the knee centered over the foot.
59,1.967,True,0.234,0.742,0.244,19.01,False,0.808,0.218,0.417,risky,Hip instability | Ankle sprain (ATFL tear),"The pelvis is displaced far from the base of support, transferring excessive stress to the knee and ankle. | The foot is not aligned with the body's momentum, creating lateral shearing forces on the ankle ligaments.",Keep the hips centered over the feet and strengthen hip stabilizers for better control. | Land with the foot pointing along the direction of movement and keep the knee centered over the foot.
60,2.0,True,0.117,0.699,0.216,13.579,False,0.843,0.184,0.375,caution,,,
61,2.033,True,0.058,0.614,0.219,16.985,False,0.826,0.173,0.341,caution,,,
62,2.067,True,0.029,0.518,0.211,16.733,False,0.8,0.143,0.301,caution,,,
63,2.1,True,0.015,0.447,0.109,9.341,False,0.684,0.164,0.263,caution,,,
64,2.133,True,0.007,0.472,0.077,10.05,False,0.653,0.123,0.245,caution,,,
65,2.167,True,0.004,0.496,0.071,12.082,False,0.68,0.086,0.239,caution,,,
66,2.2,True,0.002,0.574,0.046,10.638,False,0.727,0.078,0.256,caution,,,
67,2.233,True,0.037,0.651,0.178,20.864,False,0.78,0.116,0.313,caution,,,
68,2.267,True,0.1,0.702,0.224,19.434,False,0.779,0.176,0.361,caution,,,
69,2.3,True,0.112,0.722,0.387,29.26,False,0.729,0.22,0.392,caution,,,
70,2.333,True,0.221,0.707,0.33,19.519,False,0.668,0.294,0.422,caution,,,
71,2.367,True,0.297,0.693,0.319,20.818,False,0.626,0.357,0.449,caution,,,
72,2.4,True,0.337,0.669,0.338,22.488,False,0.61,0.384,0.461,caution,,,
73,2.433,True,0.347,0.635,0.419,27.52,False,0.612,0.372,0.46,caution,,,
74,2.467,True,0.364,0.627,0.474,28.534,False,0.616,0.351,0.461,caution,,,
75,2.5,True,0.42,0.65,0.508,28.985,False,0.627,0.313,0.468,caution,,,
76,2.533,True,0.514,0.691,0.553,30.896,False,0.64,0.256,0.482,caution,,,
77,2.567,True,0.598,0.723,0.602,32.805,False,0.649,0.223,0.5,caution,,,
78,2.6,True,0.62,0.709,0.65,34.438,False,0.645,0.201,0.498,caution,,,
79,2.633,True,0.61,0.648,0.682,34.969,False,0.63,0.172,0.475,caution,,,
80,2.667,True,0.544,0.589,0.708,35.696,False,0.608,0.154,0.442,caution,,,
81,2.7,True,0.411,0.663,0.719,35.562,False,0.618,0.148,0.431,caution,,,
82,2.733,True,0.303,0.722,0.704,34.08,False,0.655,0.15,0.426,caution,,,
83,2.767,True,0.246,0.785,0.695,34.017,False,0.693,0.153,0.433,caution,,,
84,2.8,True,0.206,0.84,0.67,32.547,False,0.721,0.166,0.442,caution,,,
85,2.833,True,0.177,0.879,0.649,31.995,False,0.712,0.16,0.439,caution,,,
86,2.867,True,0.188,0.884,0.635,31.736,False,0.701,0.157,0.438,caution,,,
87,2.9,True,0.245,0.874,0.648,33.137,False,0.689,0.157,0.447,caution,,,
88,2.933,True,0.333,0.827,0.557,26.332,False,0.673,0.143,0.439,caution,,,
89,2.967,True,0.445,0.757,0.503,25.694,False,0.651,0.13,0.434,caution,,,
90,3.0,True,0.528,0.703,0.478,25.872,False,0.634,0.128,0.434,caution,,,
