frame,time_sec,is_moving,knee_stiffness_risk,ankle_foot_alignment_risk,ankle_roll_risk,ankle_roll_angle_deg,ankle_roll_event,hip_displacement_proxy,landing_asymmetry_score,core_risk,status,injury_names,injury_descriptions,injury_preventions
80,2.667,True,0.583,0.701,0.664,37.558,True,0.643,0.203,0.491,risky,Ankle sprain (ATFL tear) | Ankle roll (inversion/eversion) | Hip instability | Patellar tendon overload,"The foot is not aligned with the body's momentum, creating lateral shearing forces on the ankle ligaments. | The foot is rolled sideways at the ankle (inversion/eversion), the classic lateral ankle-sprain mechanism. A severe roll can injure the ATFL and other lateral ankle ligaments. | The pelvis is displaced far from the base of support, transferring excessive stress to the knee and ankle. | The knee is too straight during landing or a lunge, increasing mechanical leverage and strain on the patellar tendon and meniscus.",Land with the foot pointing along the direction of movement and keep the knee centered over the foot. | Land with the foot flat and pointed along the direction of movement; strengthen the peroneal muscles and practice stable single-leg landings. | Keep the hips centered over the feet and strengthen hip stabilizers for better control. | Keep the knee flexed and aligned over the toe during loading; avoid hyper-extending the knee.
81,2.7,True,0.618,0.708,0.692,35.18,False,0.646,0.192,0.498,risky,Ankle sprain (ATFL tear) | Ankle roll (inversion/eversion) | Hip instability | Patellar tendon overload,"The foot is not aligned with the body's momentum, creating lateral shearing forces on the ankle ligaments. | The foot is rolled sideways at the ankle (inversion/eversion), the classic lateral ankle-sprain mechanism. A severe roll can injure the ATFL and other lateral ankle ligaments. | The pelvis is displaced far from the base of support, transferring excessive stress to the knee and ankle. | The knee is too straight during landing or a lunge, increasing mechanical leverage and strain on the patellar tendon and meniscus.",Land with the foot pointing along the direction of movement and keep the knee centered over the foot. | Land with the foot flat and pointed along the direction of movement; strengthen the peroneal muscles and practice stable single-leg landings. | Keep the hips centered over the feet and strengthen hip stabilizers for better control. | Keep the knee flexed and aligned over the toe during loading; avoid hyper-extending the knee.
82,2.733,True,0.556,0.694,0.792,42.621,False,0.661,0.181,0.492,risky,Ankle roll (inversion/eversion) | Ankle sprain (ATFL tear) | Hip instability | Patellar tendon overload,"The foot is rolled sideways at the ankle (inversion/eversion), the classic lateral ankle-sprain mechanism. A severe roll can injure the ATFL and other lateral ankle ligaments. | The foot is not aligned with the body's momentum, creating lateral shearing forces on the ankle ligaments. | The pelvis is displaced far from the base of support, transferring excessive stress to the knee and ankle. | The knee is too straight during landing or a lunge, increasing mechanical leverage and strain on the patellar tendon and meniscus.",Land with the foot flat and pointed along the direction of movement; strengthen the peroneal muscles and practice stable single-leg landings. | Land with the foot pointing along the direction of movement and keep the knee centered over the foot. | Keep the hips centered over the feet and strengthen hip stabilizers for better control. | Keep the knee flexed and aligned over the toe during loading; avoid hyper-extending the knee.
83,2.767,True,0.454,0.637,0.83,40.375,False,0.686,0.166,0.462,risky,Ankle roll (inversion/eversion) | Hip instability | Ankle sprain (ATFL tear),"The foot is rolled sideways at the ankle (inversion/eversion), the classic lateral ankle-sprain mechanism. A severe roll can injure the ATFL and other lateral ankle ligaments. | The pelvis is displaced far from the base of support, transferring excessive stress to the knee and ankle. | The foot is not aligned with the body's momentum, creating lateral shearing forces on the ankle ligaments.",Land with the foot flat and pointed along the direction of movement; strengthen the peroneal muscles and practice stable single-leg landings. | Keep the hips centered over the feet and strengthen hip stabilizers for better control. | Land with the foot pointing along the direction of movement and keep the knee centered over the foot.
84,2.8,True,0.324,0.665,0.808,37.525,False,0.706,0.154,0.439,risky,Ankle roll (inversion/eversion) | Hip instability | Ankle sprain (ATFL tear),"The foot is rolled sideways at the ankle (inversion/eversion), the classic lateral ankle-sprain mechanism. A severe roll can injure the ATFL and other lateral ankle ligaments. | The pelvis is displaced far from the base of support, transferring excessive stress to the knee and ankle. | The foot is not aligned with the body's momentum, creating lateral shearing forces on the ankle ligaments.",Land with the foot flat and pointed along the direction of movement; strengthen the peroneal muscles and practice stable single-leg landings. | Keep the hips centered over the feet and strengthen hip stabilizers for better control. | Land with the foot pointing along the direction of movement and keep the knee centered over the foot.
85,2.833,True,0.239,0.712,0.776,36.064,False,0.714,0.134,0.422,risky,Ankle roll (inversion/eversion) | Hip instability | Ankle sprain (ATFL tear),"The foot is rolled sideways at the ankle (inversion/eversion), the classic lateral ankle-sprain mechanism. A severe roll can injure the ATFL and other lateral ankle ligaments. | The pelvis is displaced far from the base of support, transferring excessive stress to the knee and ankle. | The foot is not aligned with the body's momentum, creating lateral shearing forces on the ankle ligaments.",Land with the foot flat and pointed along the direction of movement; strengthen the peroneal muscles and practice stable single-leg landings. | Keep the hips centered over the feet and strengthen hip stabilizers for better control. | Land with the foot pointing along the direction of movement and keep the knee centered over the foot.
86,2.867,True,0.166,0.773,0.736,34.341,False,0.677,0.113,0.403,risky,Ankle sprain (ATFL tear) | Ankle roll (inversion/eversion) | Hip instability,"The foot is not aligned with the body's momentum, creating lateral shearing forces on the ankle ligaments. | The foot is rolled sideways at the ankle (inversion/eversion), the classic lateral ankle-sprain mechanism. A severe roll can injure the ATFL and other lateral ankle ligaments. | The pelvis is displaced far from the base of support, transferring excessive stress to the knee and ankle.",Land with the foot pointing along the direction of movement and keep the knee centered over the foot. | Land with the foot flat and pointed along the direction of movement; strengthen the peroneal muscles and practice stable single-leg landings. | Keep the hips centered over the feet and strengthen hip stabilizers for better control.
87,2.9,True,0.111,0.808,0.712,34.053,False,0.622,0.096,0.382,caution,,,
88,2.933,True,0.083,0.842,0.722,35.646,False,0.606,0.083,0.377,caution,,,
89,2.967,True,0.126,0.844,0.676,32.032,False,0.608,0.086,0.383,caution,,,
