frame,time_sec,is_moving,knee_stiffness_risk,ankle_foot_alignment_risk,ankle_roll_risk,ankle_roll_angle_deg,ankle_roll_event,hip_displacement_proxy,landing_asymmetry_score,core_risk,status,injury_names,injury_descriptions,injury_preventions
0,0.0,False,0.0,0.0,0.0,,False,0.0,0.0,0.0,acceptable,,,
1,0.033,False,0.0,0.0,0.0,,False,0.0,0.0,0.0,acceptable,,,
2,0.067,False,0.0,0.0,0.0,,False,0.0,0.0,0.0,acceptable,,,
3,0.1,False,0.0,0.0,0.0,,False,0.0,0.0,0.0,acceptable,,,
4,0.133,False,0.0,0.0,0.0,,False,0.0,0.0,0.0,acceptable,,,
5,0.167,False,0.0,0.0,0.0,,False,0.0,0.0,0.0,acceptable,,,
6,0.2,False,0.0,0.0,0.0,,False,0.0,0.0,0.0,acceptable,,,
7,0.233,False,0.0,0.0,0.0,,False,0.0,0.0,0.0,acceptable,,,
8,0.267,False,0.0,0.0,0.0,,False,0.0,0.0,0.0,acceptable,,,
9,0.3,False,0.0,0.0,0.0,,False,0.0,0.0,0.0,acceptable,,,
10,0.333,False,0.0,0.0,0.0,,False,0.0,0.0,0.0,acceptable,,,
11,0.367,False,0.169,0.82,0.451,25.801,False,0.724,0.205,0.423,acceptable,,,
12,0.4,False,0.209,0.783,0.482,27.93,False,0.738,0.178,0.42,acceptable,,,
13,0.433,False,0.244,0.754,0.537,30.749,False,0.741,0.155,0.419,acceptable,,,
14,0.467,False,0.29,0.706,0.607,33.704,False,0.743,0.119,0.413,acceptable,,,
15,0.5,False,0.343,0.648,0.707,38.213,False,0.749,0.069,0.406,acceptable,,,
16,0.533,False,0.362,0.697,0.479,27.624,False,0.771,0.086,0.405,acceptable,,,
17,0.567,False,0.284,0.718,0.392,31.312,False,0.783,0.162,0.414,acceptable,,,
18,0.6,False,0.236,0.72,0.282,22.105,False,0.787,0.24,0.422,acceptable,,,
19,0.633,False,0.168,0.692,0.204,18.749,False,0.771,0.33,0.423,acceptable,,,
20,0.667,True,0.093,0.704,0.153,17.123,False,0.745,0.398,0.426,caution,,,
21,0.7,True,0.047,0.732,0.076,4.475,False,0.696,0.437,0.421,caution,,,
22,0.733,True,0.023,0.786,0.038,-2.526,False,0.647,0.409,0.406,caution,,,
23,0.767,True,0.012,0.84,0.04,12.86,False,0.604,0.345,0.385,caution,,,
24,0.8,True,0.006,0.82,0.02,,False,0.599,0.271,0.352,caution,,,
25,0.833,True,0.003,0.784,0.01,,False,0.6,0.237,0.331,caution,,,
26,0.867,True,0.007,0.702,0.005,,False,0.627,0.248,0.323,caution,,,
27,0.9,True,0.109,0.709,0.002,,False,0.661,0.274,0.359,caution,,,
28,0.933,True,0.247,0.802,0.001,,False,0.7,0.261,0.406,caution,,,
29,0.967,True,0.405,0.88,0.144,30.125,False,0.737,0.238,0.465,caution,,,
30,1.0,True,0.505,0.931,0.205,28.592,False,0.757,0.227,0.501,caution,,,
31,1.033,True,0.573,0.966,0.206,24.541,False,0.771,0.226,0.523,caution,,,
32,1.067,True,0.633,0.981,0.181,20.953,False,0.771,0.22,0.534,caution,,,
33,1.1,True,0.651,0.991,0.165,20.441,False,0.766,0.232,0.541,caution,,,
34,1.133,True,0.651,0.995,0.149,19.292,False,0.758,0.244,0.544,caution,,,
35,1.167,True,0.544,0.947,0.123,16.836,False,0.755,0.286,0.524,caution,,,
36,1.2,True,0.409,0.819,0.062,2.125,False,0.76,0.315,0.476,caution,,,
37,1.233,True,0.36,0.733,0.031,2.63,False,0.774,0.343,0.458,caution,,,
38,1.267,True,0.343,0.703,0.015,2.406,False,0.791,0.357,0.454,caution,,,
39,1.3,True,0.368,0.692,0.008,,False,0.839,0.347,0.46,caution,,,
40,1.333,True,0.411,0.666,0.004,,False,0.85,0.341,0.463,caution,,,
41,1.367,True,0.434,0.647,0.002,,False,0.844,0.336,0.461,caution,,,
42,1.4,True,0.439,0.642,0.001,,False,0.837,0.337,0.46,caution,,,
43,1.433,True,0.424,0.65,0.0,,False,0.818,0.353,0.461,caution,,,
44,1.467,True,0.419,0.657,0.0,1.498,False,0.798,0.369,0.464,caution,,,
45,1.5,True,0.419,0.675,0.0,1.744,False,0.761,0.412,0.477,caution,,,
46,1.533,False,0.421,0.686,0.0,2.28,False,0.735,0.452,0.49,acceptable,,,
47,1.567,False,0.404,0.685,0.157,17.495,False,0.718,0.473,0.507,acceptable,,,
48,1.6,True,0.382,0.686,0.257,19.058,False,0.711,0.473,0.511,caution,,,
49,1.633,True,0.35,0.677,0.225,13.256,False,0.709,0.472,0.499,caution,,,
50,1.667,True,0.32,0.669,0.202,13.4,False,0.709,0.448,0.481,caution,,,
51,1.7,True,0.295,0.665,0.101,2.18,False,0.716,0.445,0.465,caution,,,
52,1.733,True,0.273,0.675,0.108,11.655,False,0.725,0.432,0.46,caution,,,
53,1.767,True,0.257,0.713,0.257,22.079,False,0.738,0.389,0.466,caution,,,
54,1.8,True,0.239,0.751,0.379,30.971,False,0.747,0.369,0.477,caution,,,
55,1.833,True,0.233,0.753,0.42,22.987,False,0.756,0.354,0.476,caution,,,
56,1.867,True,0.242,0.731,0.252,8.947,False,0.76,0.35,0.457,caution,,,
57,1.9,True,0.307,0.72,0.154,7.903,False,0.75,0.304,0.44,caution,,,
58,1.933,True,0.394,0.7,0.158,11.284,False,0.74,0.253,0.434,caution,,,
59,1.967,True,0.315,0.673,0.079,6.008,False,0.76,0.255,0.409,caution,,,
60,2.0,True,0.265,0.623,0.039,4.8,False,0.81,0.221,0.38,caution,,,
61,2.033,True,0.132,0.558,0.098,8.464,False,0.905,0.222,0.361,caution,,,
62,2.067,True,0.066,0.474,0.087,3.002,False,0.861,0.243,0.331,caution,,,
63,2.1,True,0.033,0.433,0.147,15.619,False,0.832,0.173,0.293,acceptable,,,
64,2.133,True,0.156,0.506,0.325,27.605,False,0.761,0.122,0.322,acceptable,,,
65,2.167,True,0.307,0.575,0.571,38.579,False,0.743,0.14,0.394,caution,,,
66,2.2,True,0.321,0.63,0.593,31.555,False,0.701,0.151,0.407,caution,,,
67,2.233,True,0.296,0.683,0.532,26.501,False,0.707,0.156,0.41,caution,,,
68,2.267,True,0.267,0.673,0.508,26.951,False,0.717,0.149,0.399,caution,,,
69,2.3,True,0.215,0.74,0.326,15.06,False,0.728,0.154,0.387,caution,,,
70,2.333,True,0.217,0.783,0.301,19.526,False,0.718,0.184,0.402,caution,,,
71,2.367,True,0.25,0.777,0.273,18.55,False,0.632,0.222,0.405,caution,,,
72,2.4,True,0.357,0.743,0.295,21.117,False,0.588,0.228,0.418,caution,,,
73,2.433,True,0.409,0.723,0.344,23.738,False,0.568,0.242,0.431,caution,,,
74,2.467,True,0.464,0.696,0.406,26.384,False,0.561,0.244,0.442,caution,,,
75,2.5,True,0.486,0.658,0.462,28.146,False,0.559,0.254,0.448,caution,,,
76,2.533,True,0.531,0.609,0.502,28.975,False,0.564,0.244,0.448,caution,,,
77,2.567,True,0.577,0.611,0.552,31.053,False,0.573,0.235,0.461,caution,,,
78,2.6,True,0.597,0.62,0.615,33.756,False,0.587,0.233,0.474,caution,,,
79,2.633,True,0.614,0.633,0.643,33.449,False,0.607,0.241,0.489,caution,,,
80,2.667,True,0.605,0.612,0.73,38.597,False,0.608,0.235,0.49,caution,,,
81,2.7,True,0.562,0.556,0.778,38.927,False,0.598,0.206,0.463,caution,,,
82,2.733,True,0.47,0.606,0.779,37.31,False,0.573,0.183,0.443,caution,,,
83,2.767,True,0.414,0.662,0.748,35.077,False,0.559,0.144,0.424,caution,,,
