frame,time_sec,is_moving,knee_stiffness_risk,ankle_foot_alignment_risk,ankle_roll_risk,ankle_roll_angle_deg,ankle_roll_event,hip_displacement_proxy,landing_asymmetry_score,core_risk,status,injury_names,injury_descriptions,injury_preventions
0,0.0,False,0.0,0.0,0.0,,False,0.0,0.0,0.0,acceptable,,,
1,0.033,False,0.0,0.0,0.0,,False,0.0,0.0,0.0,acceptable,,,
2,0.067,False,0.0,0.0,0.0,,False,0.0,0.0,0.0,acceptable,,,
3,0.1,False,0.0,0.0,0.0,,False,0.0,0.0,0.0,acceptable,,,
4,0.133,False,0.0,0.0,0.0,,False,0.0,0.0,0.0,acceptable,,,
5,0.167,False,0.0,0.0,0.0,,False,0.0,0.0,0.0,acceptable,,,
6,0.2,False,0.0,0.0,0.0,,False,0.0,0.0,0.0,acceptable,,,
7,0.233,False,0.0,0.0,0.0,,False,0.0,0.0,0.0,acceptable,,,
8,0.267,False,0.0,0.754,0.36,22.61,False,0.54,0.494,0.441,acceptable,,,
9,0.3,False,0.0,0.754,0.358,22.432,False,0.544,0.494,0.441,acceptable,,,
10,0.333,False,0.0,0.753,0.353,22.175,False,0.545,0.493,0.44,acceptable,,,
11,0.367,False,0.0,0.737,0.351,22.21,False,0.554,0.485,0.435,acceptable,,,
12,0.4,False,0.04,0.692,0.261,15.997,False,0.634,0.431,0.418,acceptable,,,
13,0.433,False,0.114,0.606,0.302,22.0,False,0.704,0.289,0.381,acceptable,,,
14,0.467,False,0.177,0.553,0.2,16.861,False,0.744,0.198,0.347,acceptable,,,
15,0.5,False,0.282,0.526,0.136,14.978,False,0.776,0.149,0.344,acceptable,,,
16,0.533,False,0.338,0.561,0.091,13.306,False,0.803,0.133,0.356,acceptable,,,
17,0.567,True,0.366,0.611,0.1,17.602,False,0.813,0.139,0.376,caution,,,
18,0.6,True,0.353,0.659,0.143,22.992,False,0.814,0.152,0.392,caution,,,
19,0.633,True,0.345,0.683,0.155,21.64,False,0.816,0.183,0.408,caution,,,
20,0.667,True,0.276,0.674,0.174,23.485,False,0.815,0.212,0.404,caution,,,
21,0.7,True,0.193,0.674,0.087,5.417,False,0.811,0.292,0.406,caution,,,
22,0.733,True,0.134,0.698,0.043,9.391,False,0.796,0.348,0.412,caution,,,
23,0.767,True,0.101,0.719,0.068,16.451,False,0.768,0.36,0.412,caution,,,
24,0.8,True,0.058,0.752,0.101,19.461,False,0.74,0.321,0.395,caution,,,
25,0.833,True,0.029,0.796,0.051,,False,0.694,0.262,0.366,caution,,,
26,0.867,True,0.028,0.734,0.025,,False,0.652,0.22,0.33,caution,,,
27,0.9,True,0.038,0.692,0.013,,False,0.624,0.209,0.314,caution,,,
28,0.933,True,0.099,0.662,0.006,,False,0.632,0.243,0.333,caution,,,
29,0.967,True,0.165,0.729,0.151,30.683,False,0.679,0.281,0.394,caution,,,
30,1.0,True,0.22,0.843,0.213,29.279,False,0.724,0.289,0.444,caution,,,
31,1.033,True,0.267,0.883,0.226,26.745,False,0.734,0.301,0.468,caution,,,
32,1.067,True,0.303,0.918,0.239,27.616,False,0.744,0.302,0.485,caution,,,
33,1.1,True,0.319,0.957,0.266,30.451,False,0.763,0.314,0.506,caution,,,
34,1.133,True,0.334,0.979,0.266,28.712,False,0.782,0.323,0.519,caution,,,
35,1.167,True,0.346,0.989,0.253,26.795,False,0.796,0.323,0.525,caution,,,
36,1.2,True,0.346,0.995,0.228,24.258,False,0.8,0.362,0.538,caution,,,
37,1.233,True,0.356,0.981,0.205,22.688,False,0.794,0.42,0.554,caution,,,
38,1.267,True,0.334,0.94,0.221,26.661,False,0.79,0.466,0.559,caution,,,
39,1.3,True,0.317,0.913,0.245,28.775,False,0.786,0.484,0.558,caution,,,
40,1.333,True,0.307,0.868,0.122,,False,0.774,0.509,0.542,caution,,,
41,1.367,True,0.301,0.814,0.061,,False,0.755,0.536,0.53,caution,,,
42,1.4,True,0.31,0.775,0.031,,False,0.74,0.535,0.518,caution,,,
43,1.433,True,0.321,0.751,0.015,,False,0.745,0.509,0.506,caution,,,
44,1.467,True,0.329,0.735,0.008,,False,0.771,0.471,0.494,caution,,,
45,1.5,True,0.34,0.723,0.004,,False,0.776,0.458,0.49,caution,,,
46,1.533,True,0.35,0.71,0.002,,False,0.778,0.456,0.489,caution,,,
47,1.567,True,0.36,0.689,0.001,,False,0.776,0.462,0.488,caution,,,
48,1.6,True,0.366,0.671,0.0,3.422,False,0.774,0.471,0.489,caution,,,
49,1.633,True,0.371,0.659,0.0,3.16,False,0.769,0.481,0.49,caution,,,
50,1.667,True,0.371,0.659,0.0,6.847,False,0.758,0.485,0.49,caution,,,
51,1.7,True,0.365,0.661,0.0,6.736,False,0.749,0.486,0.488,caution,,,
52,1.733,True,0.355,0.664,0.0,5.982,False,0.742,0.482,0.484,caution,,,
53,1.767,True,0.343,0.667,0.0,5.661,False,0.738,0.472,0.478,caution,,,
54,1.8,True,0.328,0.667,0.0,-1.783,False,0.739,0.466,0.473,caution,,,
55,1.833,True,0.306,0.671,0.021,-5.551,False,0.743,0.46,0.47,caution,,,
56,1.867,True,0.284,0.679,0.023,-4.26,False,0.748,0.447,0.463,caution,,,
57,1.9,True,0.26,0.686,0.011,-1.493,False,0.748,0.433,0.454,caution,,,
58,1.933,True,0.242,0.715,0.006,4.12,False,0.743,0.415,0.449,caution,,,
59,1.967,True,0.238,0.771,0.154,19.972,False,0.741,0.399,0.468,caution,,,
60,2.0,True,0.233,0.796,0.237,20.811,False,0.747,0.394,0.479,caution,,,
61,2.033,True,0.229,0.827,0.244,18.743,False,0.758,0.362,0.476,caution,,,
62,2.067,True,0.279,0.845,0.169,8.502,False,0.786,0.312,0.469,caution,,,
63,2.1,True,0.387,0.845,0.188,17.253,False,0.802,0.259,0.476,caution,,,
64,2.133,True,0.435,0.842,0.225,19.176,False,0.804,0.23,0.479,caution,,,
65,2.167,True,0.383,0.835,0.332,25.347,False,0.8,0.208,0.47,caution,,,
66,2.2,True,0.192,0.767,0.305,19.764,False,0.79,0.182,0.405,caution,,,
67,2.233,True,0.096,0.655,0.194,7.794,False,0.771,0.204,0.357,caution,,,
68,2.267,True,0.048,0.609,0.163,-7.53,False,0.683,0.218,0.327,caution,,,
69,2.3,True,0.024,0.596,0.131,-9.924,False,0.591,0.22,0.303,caution,,,
70,2.333,True,0.012,0.624,0.131,-14.563,False,0.503,0.197,0.285,acceptable,,,
71,2.367,True,0.006,0.683,0.16,-16.664,False,0.462,0.191,0.29,acceptable,,,
72,2.4,True,0.003,0.739,0.122,-12.913,False,0.501,0.199,0.305,acceptable,,,
73,2.433,True,0.001,0.787,0.074,-8.51,False,0.583,0.202,0.323,acceptable,,,
74,2.467,True,0.001,0.797,0.417,-36.615,False,0.639,0.21,0.371,caution,,,
75,2.5,True,0.0,0.755,0.209,3.008,False,0.64,0.252,0.356,caution,,,
76,2.533,True,0.027,0.688,0.137,7.362,False,0.642,0.277,0.35,caution,,,
77,2.567,True,0.178,0.62,0.15,15.71,False,0.64,0.34,0.39,caution,,,
78,2.6,True,0.264,0.552,0.24,21.543,False,0.641,0.356,0.408,caution,,,
79,2.633,True,0.342,0.552,0.344,25.712,False,0.647,0.335,0.427,caution,,,
80,2.667,True,0.45,0.595,0.465,30.463,False,0.655,0.286,0.454,caution,,,
81,2.7,True,0.496,0.645,0.563,33.132,False,0.668,0.255,0.474,caution,,,
82,2.733,True,0.551,0.696,0.63,38.428,False,0.679,0.23,0.495,caution,,,
